,TaxonID,ScientificName,ListingStatus,ListingLocality,ListingDates,SpeciesStatusAssessmentDates,SpeciesStatusAssessmentURLs,SpeciesStatusAssesmentTitles,RecoveryPlanDates,RecoveryPlanURLs,RecoveryPlanTitles,ReviewDates,ReviewURLs,ReviewTitles,CriticalHabitatDesignationDates,CriticalHabitatDesignationURLs,CriticalHabitatDesignationTitles
0,3888,Platanthera integra,,,,,,,,,,,,,,,
0,1889,Platanthera integrilabia,Threatened,Wherever found,10-13-2016,03-01-2021,https://ecos.fws.gov/ServCat/DownloadFile/197254,None,02-07-2023,https://ecos.fws.gov/docs/recovery_plan/077990 20230207_WFO Recovery Plan.pdf,None,08-26-2022,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3921.pdf,None,,,
0,601,Platanthera leucophaea,Threatened,Wherever found,09-28-1989,,,,09-29-1999,https://ecos.fws.gov/docs/recovery_plan/990929.pdf,None,12-15-2020; 05-17-2016; 08-10-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3211.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3211.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1585.pdf,None; None; None,,,
0,5987,Platanthera peramoena,,,,,,,,,,,,,,,
0,1669,Platanthera praeclara,Threatened,Wherever found,09-28-1989,,,,09-30-1996,https://ecos.fws.gov/docs/recovery_plan/960930a.pdf,None,05-12-2021; 04-27-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/964.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1353.pdf,None; None,,,
0,10543,Platanthera shriveri,,,,,,,,,,,,,,,
0,384,Platanthera unalascensis maritima,,,,,,,,,,,,,,,
0,1733,Platanthera zothecina,,,,,,,,,,,,,,,
0,6512,Platygobio gracilis,,,,,,,,,,,,,,,
0,1228,Platysteira laticincta,Endangered,Wherever found,01-12-1995,,,,,,,,,,,,
0,1727,Platystemon californicus ciliatus,,,,,,,,,,,,,,,
0,9301,Plebejus icarioides austinorum,,,,,,,,,,,,,,,
0,9299,Plebejus lupini texanus,,,,,,,,,,,,,,,
0,3052,Plebulina emigdionis,,,,,,,,,,,,,,,
0,621,Plecotus rafinesquii,,,,,,,,,,,,,,,
0,3081,Plecotus townsendii pallescens,,,,,,,,,,,,,,,
0,6579,plecotus townsendii ssp. pallescens,,,,,,,,,,,,,,,
0,4234,plecotus townsendii ssp. townsendii,,,,,,,,,,,,,,,
0,3246,Plecotus townsendii townsendii,,,,,,,,,,,,,,,
0,1236,Plectrophenax hyperboreus,,,,,,,,,,,,,,,
0,1473,Plegadis chihi,,,,,,,,,,,,,,,
0,5418,Plejebus icarioides ssp.,,,,,,,,,,,,,,,
0,548,Plejebus icarioides ssp.,,,,,,,,,,,,,,,
0,3141,Plejebus saepiolus ssp.,,,,,,,,,,,,,,,
0,904,Plejebus saepiolus ssp.,,,,,,,,,,,,,,,
0,8133,Plejebus shasta charlestonensis,,,,,,,,,,,,,,,
0,3056,Pleocoma conjugens conjugens,,,,,,,,,,,,,,,
0,2749,Pleodendron macranthum,Endangered,Wherever found,11-25-1994,,,,09-27-2019; 09-11-1998,https://ecos.fws.gov/docs/recovery_plan/Pleodendron macranthum and Eugenia haematocarpa Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/980911a.pdf,None; None,09-07-2022; 06-30-2014,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3996.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2241.pdf,None; None,,,
0,5576,Pleomele aurea,,,,,,,,,,,,,,,
0,4480,Plestiodon egregius egregius,,,,09-26-2022,https://ecos.fws.gov/ServCat/DownloadFile/222744,None,,,,,,,09-27-2022,https://www.govinfo.gov/link/fr/87/58649,None
0,2425,Plestiodon egregius insularis,,,,04-01-2018,https://ecos.fws.gov/ServCat/DownloadFile/160080,None,,,,,,,,,
0,2549,Plethobasus cicatricosus,,,10-15-2007; 06-14-1976,,,,09-19-1984,https://ecos.fws.gov/docs/recovery_plan/060313h.pdf,None,01-09-2023; 05-05-2016,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4033.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2344.pdf,None; None,,,
0,1132,Plethobasus cooperianus,,,10-15-2007; 06-14-1976,,,,09-30-1984,https://ecos.fws.gov/docs/recovery_plan/840930b.pdf,None,01-30-2023; 04-04-2018,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4048.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2540.pdf,None; None,,,
0,6903,Plethobasus cyphyus,Endangered,Wherever found,04-12-2012,06-01-2022,https://ecos.fws.gov/ServCat/DownloadFile/224173,None,12-12-2023,https://ecos.fws.gov/docs/recovery_plan/Draft Recovery Plan for 4 Mussels_December 2023.pdf,None,08-28-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3077.pdf,None,,,
0,2917,Plethodon ainsworthi,,,,,,,,,,,,,,,
0,9271,Plethodon amplus,,,,,,,,,,,,,,,
0,8747,Plethodon asupak,,,,,,,,,,,,,,,
0,4120,Plethodon caddoensis,,,,,,,,,,,,,,,
0,9273,Plethodon cheoah,,,,,,,,,,,,,,,
0,1221,plethodon dunni,,,,,,,,,,,,,,,
0,3501,Plethodon elongatus,,,,,,,,,,,,,,,
0,2208,Plethodon fourchensis,,,,,,,,,,,,,,,
0,3529,Plethodon hubrichti,,,,02-21-2019,https://ecos.fws.gov/ServCat/DownloadFile/164412,None,,,,,,,,,
0,1646,Plethodon idahoensis,,,,,,,,,,,,,,,
0,1605,Plethodon kisatchie,,,,,,,,,,,,,,,
0,6771,Plethodon larselli,,,,,,,,,,,,,,,
0,9521,Plethodon meridianus,,,,,,,,,,,,,,,
0,4095,Plethodon neomexicanus,Endangered,Wherever found,10-10-2013,,,,,,,,,,11-20-2013,https://www.govinfo.gov/link/fr/78/69569?link-type=pdf,None
0,6057,Plethodon nettingi,Threatened,Wherever found,08-18-1989,,,,07-25-1991,https://ecos.fws.gov/docs/recovery_plan/910725.pdf,None,08-12-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1580.pdf,None,,,
0,3114,Plethodon ouachitae,,,,,,,,,,,,,,,
0,9278,Plethodon petraeus,,,,,,,,,,,,,,,
0,7277,Plethodon punctatus,,,,,,,,,,,,,,,
0,4097,Plethodon shenandoah,Endangered,Wherever found,08-18-1989,,,,07-22-2019; 09-29-1994,https://ecos.fws.gov/docs/recovery_plan/20190722 Shenandoah salamander NPD Final signed.pdf; https://ecos.fws.gov/docs/recovery_plan/940929a.pdf,None; None,,,,,,
0,2668,Plethodon stormi,,,,,,,,,,,,,,,
0,7814,plethodon vandykei,,,,,,,,,,,,,,,
0,2188,plethodon vehiculum,,,,,,,,,,,,,,,
0,9280,Plethodon welleri,,,,,,,,,,,,,,,
0,4693,Pleurobema athearni,Endangered,Wherever found,08-05-2022,11-03-2020,https://ecos.fws.gov/ServCat/DownloadFile/187811,None,08-01-2023,https://ecos.fws.gov/docs/recovery_plan/20230731_Recovery Outline_CanoeCreekClubshell.signed.pdf,None,,,,07-06-2022,https://www.govinfo.gov/link/fr/87/40115,None
0,5047,Pleurobema chattanoogaense,,,,,,,,,,,,,,,
0,3789,Pleurobema clava,,,06-14-2001; 01-22-1993,,,,09-21-1994,https://ecos.fws.gov/docs/recovery_plan/940921.pdf,None,08-28-2019; 09-01-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2772.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1478.pdf,None; None,,,
0,5429,Pleurobema curtum,Endangered,Wherever found,04-07-1987,,,,09-27-2019; 11-14-1989,https://ecos.fws.gov/docs/recovery_plan/Southern Combshell Mussel and Black Clubshell Mussel Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/891114e.pdf,None; None,08-26-2021; 09-08-2015; 04-27-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3478.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2330.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1350.pdf,None; None; None,,,
0,6113,Pleurobema decisum,Endangered,Wherever found,03-17-1993,,,,09-27-2019; 11-17-2000,https://ecos.fws.gov/docs/recovery_plan/Southern Clubshell Recovery Plan Amendment_1.pdf; https://ecos.fws.gov/docs/recovery_plan/001117.pdf,None; None,09-23-2019; 04-07-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2849.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf,None; None,07-01-2004,https://www.govinfo.gov/link/fr/69/40084?link-type=pdf,None
0,1519,Pleurobema furvum,Endangered,Wherever found,03-17-1993,,,,09-27-2019; 11-17-2000,https://ecos.fws.gov/docs/recovery_plan/Dark Pigtoe Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/001117.pdf,None; None,09-23-2019; 04-07-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2854.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf,None; None,07-01-2004,https://www.govinfo.gov/link/fr/69/40084?link-type=pdf,None
0,1520,Pleurobema georgianum,Endangered,Wherever found,03-17-1993,,,,09-27-2019; 11-17-2000,https://ecos.fws.gov/docs/recovery_plan/Coosa moccasinshell and Southern pigtoe Recovery Plan Amendment_2.pdf; https://ecos.fws.gov/docs/recovery_plan/001117.pdf,None; None,09-23-2019; 04-07-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2855.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf,None; None,07-01-2004,https://www.govinfo.gov/link/fr/69/40084?link-type=pdf,None
0,6494,Pleurobema hanleyianum,Endangered,Wherever found,12-02-2010,,,,09-27-2019; 10-30-2014,https://ecos.fws.gov/docs/recovery_plan/Georgia Pigtoe Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/2014 10 31  Three Mollusks final recovery plan.pdf,None; None,05-13-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/966.pdf,None,11-02-2010,https://www.govinfo.gov/link/fr/75/67512?link-type=pdf,None
0,5630,Pleurobema marshalli,,,04-07-1987,,,,11-14-1989,https://ecos.fws.gov/docs/recovery_plan/891114e.pdf,None,10-17-2023; 09-08-2015; 04-27-2009,https://www.govinfo.gov/link/fr/88/71644; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2331.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1350.pdf,None; None; None,,,
0,3254,Pleurobema oviforme,,,,07-01-2020,https://ecos.fws.gov/ServCat/DownloadFile/235649,None,,,,,,,,,
0,5430,Pleurobema perovatum,Endangered,Wherever found,03-17-1993,,,,09-27-2019; 11-17-2000,https://ecos.fws.gov/docs/recovery_plan/Ovate Clubshell Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/001117.pdf,None; None,09-23-2019; 04-07-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2856.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf,None; None,07-01-2004,https://www.govinfo.gov/link/fr/69/40084?link-type=pdf,None
0,6894,Pleurobema plenum,,,10-15-2007; 06-14-1976,,,,08-06-1984,https://ecos.fws.gov/docs/recovery_plan/840806.pdf,None,05-10-2021; 09-02-2014,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/963.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2224.pdf,None; None,,,
0,1937,Pleurobema pyramidatum,,,,,,,,,,,,,,,
0,4132,Pleurobema pyriforme,Endangered,Wherever found,03-16-1998,,,,09-27-2019; 09-19-2003,"https://ecos.fws.gov/docs/recovery_plan/Gulf Moccasinshell, Oval Pigtoe, Purple Bankclimber, Shinyrayed Pocketbook Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/030930.pdf",None; None,05-01-2020; 09-17-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2961.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1074.pdf,None; None,11-15-2007,https://www.govinfo.gov/link/fr/72/64286?link-type=pdf,None
0,10233,Pleurobema riddellii,,,,03-20-2023,https://ecos.fws.gov/ServCat/DownloadFile/230326,None,,,,,,,03-20-2023,https://www.govinfo.gov/link/fr/88/16776,None
0,8218,Pleurobema rubellum,,,,,,,,,,,,,,,
0,2781,Pleurobema rubrum,,,,07-01-2021,https://ecos.fws.gov/ServCat/DownloadFile/204434,None,,,,,,,,,
0,3417,Pleurobema strodeanum,Threatened,Wherever found,10-10-2012,,,,11-13-2012,https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf,None,09-13-2022,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf,None,10-10-2012,https://www.govinfo.gov/link/fr/77/61663?link-type=pdf,None
0,298,Pleurobema taitianum,Endangered,Wherever found,04-07-1987,,,,09-27-2019; 11-14-1989,https://ecos.fws.gov/docs/recovery_plan/Heavy Pigtoe Recovery Plan Amendment_1.pdf; https://ecos.fws.gov/docs/recovery_plan/891114e.pdf,None; None,08-26-2021; 09-08-2015; 04-27-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3478.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2332.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1350.pdf,None; None; None,,,
0,3041,Pleurobema troschelianum,,,,,,,,,,,,,,,
0,3962,Pleurobema verum,,,,,,,,,,,,,,,
0,1401,Pleurocera alveare,,,,,,,,,,,,,,,
0,3770,Pleurocera annulifera,,,,,,,,,,,,,,,
0,4410,Pleurocera brumbyi,,,,,,,,,,,,,,,
0,4783,Pleurocera corpulenta,,,,,,,,,,,,,,,
0,4989,Pleurocera curta,,,,,,,,,,,,,,,
0,924,Pleurocera foremani,Endangered,Wherever found,12-02-2010,,,,09-27-2019; 10-30-2014,https://ecos.fws.gov/docs/recovery_plan/Rough Hornsnail Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/2014 10 31  Three Mollusks final recovery plan.pdf,None; None,12-30-2022,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4030.pdf,None,11-02-2010,https://www.govinfo.gov/link/fr/75/67512?link-type=pdf,None
0,5869,Pleurocera postelli,,,,,,,,,,,,,,,
0,2336,Pleurocera pyrenella,,,,,,,,,,,,,,,
0,4411,Pleurocera showalteri,,,,,,,,,,,,,,,
0,472,Pleurocera viridulum,,,,,,,,,,,,,,,
0,2104,Pleurocera walkeri,,,,,,,,,,,,,,,
0,9887,Pleuronaia barnesiana,,,,07-01-2020,https://ecos.fws.gov/ServCat/DownloadFile/235649,None,,,,,,,,,
0,1518,Pleuronaia dolabelloides,Endangered,Wherever found,10-28-2013,,,,,,,08-09-2021,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3386.pdf,None,09-26-2013,https://www.govinfo.gov/link/fr/78/59555?link-type=pdf,None
0,1981,Pleuronaia gibber,Endangered,Wherever found,05-07-1991,,,,08-13-1992,https://ecos.fws.gov/docs/recovery_plan/920813.pdf,None,08-03-2022; 08-24-2015,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3809.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2310.pdf,None; None,,,
0,4325,Pleuropogon hooverianus,,,,,,,,,,,,,,,
0,6568,Pleuropogon oregonus,,,,,,,,,,,,,,,
0,1507,Ploceus golandi,Endangered,Wherever found,01-12-1995,,,,,,,,,,,,
0,4927,Plummera ambigens,,,,,,,,,,,,,,,
0,1795,Plutella capparidis,,,,,,,,,,,,,,,
0,4641,Poa atropurpurea,Endangered,Wherever found,10-14-1998,,,,,,,08-28-2020; 09-30-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3086.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1298.pdf,None; None,08-14-2008,https://www.govinfo.gov/link/fr/73/47706?link-type=pdf,None
0,4326,Poa curtifolia,,,,,,,,,,,,,,,
0,8342,Poa laxiflora,,,,,,,,,,,,,,,
0,5577,Poa macrocalyx,,,,,,,,,,,,,,,
0,8403,Poa mannii,Endangered,Wherever found,11-10-1994,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,08-08-2022; 09-18-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3868.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2489.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1605.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,4651,Poa marcida,,,,,,,,,,,,,,,
0,2266,Poa napensis,Endangered,Wherever found,10-22-1997,,,,,,,08-10-2023; 02-16-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/5622.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1548.pdf,None; None,,,
0,8572,Poa paludigena,,,,,,,,,,,,,,,
0,2519,Poa palustris,,,,,,,,,,,,,,,
0,811,Poa paucispicula,,,,,,,,,,,,,,,
0,2689,Poa piperi,,,,,,,,,,,,,,,
0,715,Poa rhizomata,,,,,,,,,,,,,,,
0,6402,Poa sandvicensis,Endangered,Wherever found,05-13-1992,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,08-08-2022; 09-18-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3869.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2490.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1606.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,2276,Poa siphonoglossa,Endangered,Wherever found,05-13-1992,,,,08-27-2021,https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf,None,08-08-2022; 09-18-2017; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3870.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2491.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1639.pdf,None; None; None,02-27-2003,https://www.govinfo.gov/link/fr/68/9116?link-type=pdf,None
0,7480,Poa strictiramea,,,,,,,,,,,,,,,
0,4905,Poa unilateralis,,,,,,,,,,,,,,,
0,5699,Poa X limosa,,,,,,,,,,,,,,,
0,6359,Poanes massasoit chermocki,,,,,,,,,,,,,,,
0,4767,Podarcis pityusensis,Threatened,Wherever found,02-29-1984,,,,,,,,,,,,
0,2977,Podiceps taczanowskii,Endangered,Wherever found,07-24-2012,,,,,,,,,,,,
0,1093,Podilymbus gigas,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,1842,Podistera yukonensis,,,,,,,,,,,,,,,
0,1108,Podocnemis expansa,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,3929,Podocnemis unifilis,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,1116,Poeciliopsis occidentalis,,,03-11-1967,,,,03-05-1999; ,,,,,,,,
0,9105,Poecilotheria fasciata,Endangered,Wherever found,08-30-2018,,,,,,,,,,,,
0,9106,Poecilotheria formosa,,,,,,,,,,,,,,,
0,9107,Poecilotheria hanumavilasumica,,,,,,,,,,,,,,,
0,9089,Poecilotheria metallica,,,,,,,,,,,,,,,
0,9109,Poecilotheria miranda,,,,,,,,,,,,,,,
0,9110,Poecilotheria ornata,Endangered,Wherever found,08-30-2018,,,,,,,,,,,,
0,9112,Poecilotheria rufilata,,,,,,,,,,,,,,,
0,9113,Poecilotheria smithi,Endangered,Wherever found,08-30-2018,,,,,,,,,,,,
0,9114,Poecilotheria striata,,,,,,,,,,,,,,,
0,9115,Poecilotheria subfusca,Endangered,Wherever found,08-30-2018,,,,,,,,,,,,
0,9111,Poecilotheria vittata,Endangered,Wherever found,08-30-2018,,,,,,,,,,,,
0,5971,Pogogyne abramsii,Endangered,Wherever found,10-29-1978,,,,10-01-2019; 09-03-1998,https://ecos.fws.gov/docs/recovery_plan/Vernal Pools of Southern California Clarification.pdf; https://ecos.fws.gov/docs/recovery_plan/980903a.pdf,None; None,08-14-2023; 09-01-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/5985.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1681.pdf,None; None,,,
0,2394,Pogogyne clareana,,,,,,,,,,,,,,,
0,1257,Pogogyne douglasii parviflora,,,,,,,,,,,,,,,
0,5362,Pogogyne nudiuscula,Endangered,Wherever found,08-03-1993,,,,10-01-2019; 09-03-1998,https://ecos.fws.gov/docs/recovery_plan/Vernal Pools of Southern California Clarification.pdf; https://ecos.fws.gov/docs/recovery_plan/980903a.pdf,None; None,12-06-2021; 09-01-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3619.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1680.pdf,None; None,,,
0,5427,Pogonichthys ciscoides,,,,,,,,,,,,,,,
0,4986,Pogonichthys macrolepidotus,,,,,,,,,,,,,,,
0,3547,Poladryas minuta minuta,,,,,,,,,,,,,,,
0,8449,Polemonium chartaceum,,,,,,,,,,,,,,,
0,5988,Polemonium nevadense,,,,,,,,,,,,,,,
0,5099,Polemonium occidentale lacustre,,,,,,,,,,,,,,,
0,5989,Polemonium pauciflorum hinckleyi,,,,,,,,,,,,,,,
0,2923,Polemonium pectinatum,,,,,,,,,,,,,,,
0,2277,Polemonium reptans villosum,,,,,,,,,,,,,,,
0,129,Polemonium vanbruntiae,,,,,,,,,,,,,,,
0,812,Poliomintha glabrescens,,,,,,,,,,,,,,,
0,8178,Polioptila californica californica,Threatened,Wherever found,03-30-1993,,,,,,,06-02-2020; 08-31-2016; 08-31-2016; 09-29-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3451.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3479.pdf; https://www.govinfo.gov/link/fr/81/59952?link-type=pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1683.pdf,None; None; None; None,12-19-2007,https://www.govinfo.gov/link/fr/72/72010?link-type=pdf,None
